cidade_slug,cidade_origem,canal,indicador_id,mes_ref,meta
campina-grande-pb,CAMPINA GRANDE / PB,PAP,efetivado,2026-04-01,234
campina-grande-pb,CAMPINA GRANDE / PB,PAP,instalacao,2026-04-01,225
campina-grande-pb,CAMPINA GRANDE/PB,LOJA,instalacao,2026-04-01,28
caninde-ce,CANINDE/CE,LOJA,instalacao,2026-04-01,28
caninde-ce,CANINDE/CE,PAP,orcamento,2026-04-01,77
caninde-ce,CANINDE/CE,PAP,efetivado,2026-04-01,68
caninde-ce,CANINDE/CE,PAP,instalacao,2026-04-01,64
caruaru-pe,CARUARU / PE,PAP,orcamento,2026-04-01,329
caruaru-pe,CARUARU / PE,PAP,efetivado,2026-04-01,285
caruaru-pe,CARUARU / PE,PAP,instalacao,2026-04-01,274
caruaru-pe,CARUARU/PE,LOJA,instalacao,2026-04-01,14
cascavel-ce,CASCAVEL/CE,LOJA,instalacao,2026-04-01,24
cascavel-ce,CASCAVEL/CE,PAP,orcamento,2026-04-01,54
cascavel-ce,CASCAVEL/CE,PAP,efetivado,2026-04-01,48
cascavel-ce,CASCAVEL/CE,PAP,instalacao,2026-04-01,45
catole-do-rocha-pb,CATOLE DO ROCHA/PB,LOJA,instalacao,2026-04-01,24
catole-do-rocha-pb,CATOLE DO ROCHA/PB,PAP,orcamento,2026-04-01,24
catole-do-rocha-pb,CATOLE DO ROCHA/PB,PAP,efetivado,2026-04-01,22
catole-do-rocha-pb,CATOLE DO ROCHA/PB,PAP,instalacao,2026-04-01,20
caucaia-ce,CAUCAIA/CE,LOJA,instalacao,2026-04-01,14
caucaia-ce,CAUCAIA/CE,PAP,orcamento,2026-04-01,209
caucaia-ce,CAUCAIA/CE,PAP,efetivado,2026-04-01,181
caucaia-ce,CAUCAIA/CE,PAP,instalacao,2026-04-01,174
caucaia-ce,CAUCAIA/CE,QUIOSQUE LOJA,instalacao,2026-04-01,10
ceara-mirim-rn,CEARA-MIRIM/RN,LOJA,instalacao,2026-04-01,28
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,orcamento,2026-04-01,36
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,efetivado,2026-04-01,32
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,instalacao,2026-04-01,30
cedro-ce,CEDRO/CE,LOJA,instalacao,2026-04-01,24
cedro-ce,CEDRO/CE,PAP,orcamento,2026-04-01,12
cedro-ce,CEDRO/CE,PAP,efetivado,2026-04-01,11
cedro-ce,CEDRO/CE,PAP,instalacao,2026-04-01,10
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,orcamento,2026-04-01,6
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,efetivado,2026-04-01,5
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,instalacao,2026-04-01,5
crateus-ce,CRATEUS/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,12
crateus-ce,CRATEUS/CE,PAP,orcamento,2026-04-01,29
crateus-ce,CRATEUS/CE,PAP,efetivado,2026-04-01,26
crateus-ce,CRATEUS/CE,PAP,instalacao,2026-04-01,24
crato-ce,CRATO/CE,LOJA,instalacao,2026-04-01,28
crato-ce,CRATO/CE,PAP,orcamento,2026-04-01,120
crato-ce,CRATO/CE,PAP,efetivado,2026-04-01,104
crato-ce,CRATO/CE,PAP,instalacao,2026-04-01,100
custodia-pe,CUSTODIA / PE,PAP,orcamento,2026-04-01,34
custodia-pe,CUSTODIA / PE,PAP,efetivado,2026-04-01,30
custodia-pe,CUSTODIA / PE,PAP,instalacao,2026-04-01,28
custodia-pe,CUSTODIA/PE,LOJA,instalacao,2026-04-01,24
encanto-rn,ENCANTO/RN,PAP,orcamento,2026-04-01,6
encanto-rn,ENCANTO/RN,PAP,efetivado,2026-04-01,5
encanto-rn,ENCANTO/RN,PAP,instalacao,2026-04-01,5
eusebio-ce,EUSEBIO/CE,LOJA,instalacao,2026-04-01,24
eusebio-ce,EUSEBIO/CE,PAP,orcamento,2026-04-01,67
eusebio-ce,EUSEBIO/CE,PAP,efetivado,2026-04-01,58
eusebio-ce,EUSEBIO/CE,PAP,instalacao,2026-04-01,56
extremoz-rn,EXTREMOZ/RN,LOJA,instalacao,2026-04-01,12
extremoz-rn,EXTREMOZ/RN,PAP,orcamento,2026-04-01,60
extremoz-rn,EXTREMOZ/RN,PAP,efetivado,2026-04-01,53
extremoz-rn,EXTREMOZ/RN,PAP,instalacao,2026-04-01,50
fortaleza-ce,FORTALEZA / CE,NGC,orcamento,2026-04-01,300
fortaleza-ce,FORTALEZA / CE,NGC,efetivado,2026-04-01,260
fortaleza-ce,FORTALEZA / CE,NGC,instalacao,2026-04-01,250
fortaleza-ce,FORTALEZA / CE,PAP,orcamento,2026-04-01,1501
fortaleza-ce,FORTALEZA / CE,PAP,efetivado,2026-04-01,1302
fortaleza-ce,FORTALEZA / CE,PAP,instalacao,2026-04-01,1247
fortaleza-ce,FORTALEZA/CE,LOJA,instalacao,2026-04-01,70
fortaleza-ce,FORTALEZA/CE,QUIOSQUE LOJA,instalacao,2026-04-01,70
gravata-pe,GRAVATA / PE,PAP,orcamento,2026-04-01,72
gravata-pe,GRAVATA / PE,PAP,efetivado,2026-04-01,64
gravata-pe,GRAVATA / PE,PAP,instalacao,2026-04-01,60
gravata-pe,GRAVATA/PE,LOJA,instalacao,2026-04-01,24
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,orcamento,2026-04-01,18
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,efetivado,2026-04-01,16
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,instalacao,2026-04-01,15
horizonte-ce,HORIZONTE / CE,PAP,orcamento,2026-04-01,126
horizonte-ce,HORIZONTE / CE,PAP,efetivado,2026-04-01,109
horizonte-ce,HORIZONTE / CE,PAP,instalacao,2026-04-01,105
horizonte-ce,HORIZONTE/CE,LOJA,instalacao,2026-04-01,28
ibiapina-ce,IBIAPINA/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,12
ico-ce,ICO/CE,LOJA,instalacao,2026-04-01,56
iguatu-ce,IGUATU/CE,LOJA,instalacao,2026-04-01,42
iguatu-ce,IGUATU/CE,PAP,orcamento,2026-04-01,120
iguatu-ce,IGUATU/CE,PAP,efetivado,2026-04-01,104
iguatu-ce,IGUATU/CE,PAP,instalacao,2026-04-01,100
ipu-ce,IPU/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
ipu-ce,IPU/CE,PAP,orcamento,2026-04-01,20
ipu-ce,IPU/CE,PAP,efetivado,2026-04-01,18
ipu-ce,IPU/CE,PAP,instalacao,2026-04-01,17
iracema-ce,IRACEMA/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,12
iracema-ce,IRACEMA/CE,PAP,orcamento,2026-04-01,6
iracema-ce,IRACEMA/CE,PAP,efetivado,2026-04-01,5
iracema-ce,IRACEMA/CE,PAP,instalacao,2026-04-01,5
itaitinga-ce,ITAITINGA/CE,PAP,orcamento,2026-04-01,30
itaitinga-ce,ITAITINGA/CE,PAP,efetivado,2026-04-01,26
itaitinga-ce,ITAITINGA/CE,PAP,instalacao,2026-04-01,25
itapaje-ce,ITAPAJE / CE,PAP,orcamento,2026-04-01,56
itapaje-ce,ITAPAJE / CE,PAP,efetivado,2026-04-01,50
itapaje-ce,ITAPAJE / CE,PAP,instalacao,2026-04-01,47
itapaje-ce,ITAPAJE/CE,LOJA,instalacao,2026-04-01,12
itapipoca-ce,ITAPIPOCA / CE,PAP,orcamento,2026-04-01,72
itapipoca-ce,ITAPIPOCA / CE,PAP,efetivado,2026-04-01,64
itapipoca-ce,ITAPIPOCA / CE,PAP,instalacao,2026-04-01,60
itapipoca-ce,ITAPIPOCA/CE,LOJA,instalacao,2026-04-01,24
jaguaretama-ce,JAGUARETAMA/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
jaguaretama-ce,JAGUARETAMA/CE,PAP,orcamento,2026-04-01,6
jaguaretama-ce,JAGUARETAMA/CE,PAP,efetivado,2026-04-01,5
jaguaretama-ce,JAGUARETAMA/CE,PAP,instalacao,2026-04-01,5
jaguaribara-ce,JAGUARIBARA/CE,PAP,orcamento,2026-04-01,1
jaguaribara-ce,JAGUARIBARA/CE,PAP,efetivado,2026-04-01,1
jaguaribara-ce,JAGUARIBARA/CE,PAP,instalacao,2026-04-01,1
jaguaribe-ce,JAGUARIBE/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,36
jaguaribe-ce,JAGUARIBE/CE,PAP,orcamento,2026-04-01,36
jaguaribe-ce,JAGUARIBE/CE,PAP,efetivado,2026-04-01,33
jaguaribe-ce,JAGUARIBE/CE,PAP,instalacao,2026-04-01,30
joao-pessoa-pb,JOAO PESSOA / PB,NGC,orcamento,2026-04-01,294
joao-pessoa-pb,JOAO PESSOA / PB,NGC,efetivado,2026-04-01,255
joao-pessoa-pb,JOAO PESSOA / PB,NGC,instalacao,2026-04-01,245
joao-pessoa-pb,JOAO PESSOA / PB,PAP,orcamento,2026-04-01,514
joao-pessoa-pb,JOAO PESSOA / PB,PAP,efetivado,2026-04-01,446
joao-pessoa-pb,JOAO PESSOA / PB,PAP,instalacao,2026-04-01,429
joao-pessoa-pb,JOAO PESSOA/PB,LOJA,instalacao,2026-04-01,70
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,orcamento,2026-04-01,390
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,efetivado,2026-04-01,338
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,instalacao,2026-04-01,325
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,LOJA,instalacao,2026-04-01,112
juazeiro-ba,JUAZEIRO/BA,DONO CIDADE - LOJAS,instalacao,2026-04-01,12
juazeiro-ba,JUAZEIRO/BA,PAP,orcamento,2026-04-01,169
juazeiro-ba,JUAZEIRO/BA,PAP,efetivado,2026-04-01,146
juazeiro-ba,JUAZEIRO/BA,PAP,instalacao,2026-04-01,140
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,orcamento,2026-04-01,24
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,efetivado,2026-04-01,22
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,instalacao,2026-04-01,20
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,LOJA,instalacao,2026-04-01,12
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,36
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,PAP,orcamento,2026-04-01,24
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,PAP,efetivado,2026-04-01,22
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,PAP,instalacao,2026-04-01,20
macaiba-rn,MACAIBA/RN,LOJA,instalacao,2026-04-01,14
macaiba-rn,MACAIBA/RN,PAP,orcamento,2026-04-01,72
macaiba-rn,MACAIBA/RN,PAP,efetivado,2026-04-01,64
macaiba-rn,MACAIBA/RN,PAP,instalacao,2026-04-01,60
major-sales-rn,MAJOR SALES/RN,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
major-sales-rn,MAJOR SALES/RN,PAP,orcamento,2026-04-01,6
major-sales-rn,MAJOR SALES/RN,PAP,efetivado,2026-04-01,5
major-sales-rn,MAJOR SALES/RN,PAP,instalacao,2026-04-01,5
maracanau-ce,MARACANAU / CE,PAP,orcamento,2026-04-01,154
maracanau-ce,MARACANAU / CE,PAP,efetivado,2026-04-01,134
maracanau-ce,MARACANAU / CE,PAP,instalacao,2026-04-01,129
maracanau-ce,MARACANAU/CE,LOJA,instalacao,2026-04-01,48
maracanau-ce,MARACANAU/CE,QUIOSQUE LOJA,instalacao,2026-04-01,20
maranguape-ce,MARANGUAPE/CE,LOJA,instalacao,2026-04-01,28
maranguape-ce,MARANGUAPE/CE,PAP,orcamento,2026-04-01,150
maranguape-ce,MARANGUAPE/CE,PAP,efetivado,2026-04-01,130
maranguape-ce,MARANGUAPE/CE,PAP,instalacao,2026-04-01,125
milagres-ce,MILAGRES/CE,LOJA,instalacao,2026-04-01,12
milagres-ce,MILAGRES/CE,PAP,orcamento,2026-04-01,12
milagres-ce,MILAGRES/CE,PAP,efetivado,2026-04-01,11
milagres-ce,MILAGRES/CE,PAP,instalacao,2026-04-01,10
missao-velha-ce,MISSAO VELHA/CE,LOJA,instalacao,2026-04-01,24
missao-velha-ce,MISSAO VELHA/CE,PAP,orcamento,2026-04-01,12
missao-velha-ce,MISSAO VELHA/CE,PAP,efetivado,2026-04-01,11
missao-velha-ce,MISSAO VELHA/CE,PAP,instalacao,2026-04-01,10
mombaca-ce,MOMBACA/CE,LOJA,instalacao,2026-04-01,24
mombaca-ce,MOMBACA/CE,PAP,orcamento,2026-04-01,36
mombaca-ce,MOMBACA/CE,PAP,efetivado,2026-04-01,32
mombaca-ce,MOMBACA/CE,PAP,instalacao,2026-04-01,30
morada-nova-ce,MORADA NOVA/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
morada-nova-ce,MORADA NOVA/CE,PAP,orcamento,2026-04-01,25
morada-nova-ce,MORADA NOVA/CE,PAP,efetivado,2026-04-01,23
morada-nova-ce,MORADA NOVA/CE,PAP,instalacao,2026-04-01,21
mossoro-rn,MOSSORO / RN,PAP,orcamento,2026-04-01,310
mossoro-rn,MOSSORO / RN,PAP,efetivado,2026-04-01,271
mossoro-rn,MOSSORO / RN,PAP,instalacao,2026-04-01,260
mossoro-rn,MOSSORO/RN,LOJA,instalacao,2026-04-01,56
natal-rn,NATAL / RN,PAP,orcamento,2026-04-01,470
natal-rn,NATAL / RN,PAP,efetivado,2026-04-01,407
natal-rn,NATAL / RN,PAP,instalacao,2026-04-01,391
natal-rn,NATAL/RN,LOJA,instalacao,2026-04-01,126
natal-rn,NATAL/RN,NGC,orcamento,2026-04-01,258
natal-rn,NATAL/RN,NGC,efetivado,2026-04-01,223
natal-rn,NATAL/RN,NGC,instalacao,2026-04-01,214
natal-rn,NATAL/RN,PAP_VOLANTE,orcamento,2026-04-01,20
natal-rn,NATAL/RN,PAP_VOLANTE,efetivado,2026-04-01,17
natal-rn,NATAL/RN,PAP_VOLANTE,instalacao,2026-04-01,16
natal-rn,NATAL/RN,QUIOSQUE LOJA,instalacao,2026-04-01,30
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,orcamento,2026-04-01,12
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,efetivado,2026-04-01,11
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,instalacao,2026-04-01,10
oros-ce,OROS/CE,LOJA,instalacao,2026-04-01,24
oros-ce,OROS/CE,PAP,orcamento,2026-04-01,6
oros-ce,OROS/CE,PAP,efetivado,2026-04-01,5
oros-ce,OROS/CE,PAP,instalacao,2026-04-01,5
ouricuri-pe,OURICURI/PE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
ouricuri-pe,OURICURI/PE,PAP,orcamento,2026-04-01,36
ouricuri-pe,OURICURI/PE,PAP,efetivado,2026-04-01,32
ouricuri-pe,OURICURI/PE,PAP,instalacao,2026-04-01,30
pacajus-ce,PACAJUS / CE,PAP,orcamento,2026-04-01,83
pacajus-ce,PACAJUS / CE,PAP,efetivado,2026-04-01,72
pacajus-ce,PACAJUS / CE,PAP,instalacao,2026-04-01,69
pacajus-ce,PACAJUS/CE,LOJA,instalacao,2026-04-01,42
paraipaba-ce,PARAIPABA/CE,LOJA,instalacao,2026-04-01,12
paraipaba-ce,PARAIPABA/CE,PAP,orcamento,2026-04-01,54
paraipaba-ce,PARAIPABA/CE,PAP,efetivado,2026-04-01,48
paraipaba-ce,PARAIPABA/CE,PAP,instalacao,2026-04-01,45
parnaiba-pi,PARNAIBA / PI,PAP,orcamento,2026-04-01,262
parnaiba-pi,PARNAIBA / PI,PAP,efetivado,2026-04-01,228
parnaiba-pi,PARNAIBA / PI,PAP,instalacao,2026-04-01,219
parnaiba-pi,PARNAIBA/PI,DONO CIDADE - LOJAS,instalacao,2026-04-01,28
parnamirim-rn,PARNAMIRIM/RN,DONO CIDADE - LOJAS,instalacao,2026-04-01,56
parnamirim-rn,PARNAMIRIM/RN,PAP,orcamento,2026-04-01,214
parnamirim-rn,PARNAMIRIM/RN,PAP,efetivado,2026-04-01,186
parnamirim-rn,PARNAMIRIM/RN,PAP,instalacao,2026-04-01,179
patos-pb,PATOS / PB,PAP,orcamento,2026-04-01,150
patos-pb,PATOS / PB,PAP,efetivado,2026-04-01,130
patos-pb,PATOS / PB,PAP,instalacao,2026-04-01,125
patos-pb,PATOS/PB,LOJA,instalacao,2026-04-01,56
pau-dos-ferros-rn,PAU DOS FERROS/RN,DONO CIDADE - LOJAS,instalacao,2026-04-01,36
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,orcamento,2026-04-01,12
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,efetivado,2026-04-01,11
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,instalacao,2026-04-01,10
pedra-branca-ce,PEDRA BRANCA/CE,PAP,orcamento,2026-04-01,18
pedra-branca-ce,PEDRA BRANCA/CE,PAP,efetivado,2026-04-01,16
pedra-branca-ce,PEDRA BRANCA/CE,PAP,instalacao,2026-04-01,15
pereiro-ce,PEREIRO/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,12
pereiro-ce,PEREIRO/CE,ONLINE,ativacao,2026-04-01,710
pereiro-ce,PEREIRO/CE,ONLINE,instalacao,2026-04-01,2833
pesqueira-pe,PESQUEIRA / PE,PAP,orcamento,2026-04-01,44
pesqueira-pe,PESQUEIRA / PE,PAP,efetivado,2026-04-01,40
pesqueira-pe,PESQUEIRA / PE,PAP,instalacao,2026-04-01,37
pesqueira-pe,PESQUEIRA/PE,LOJA,instalacao,2026-04-01,12
petrolina-pe,PETROLINA / PE,PAP,orcamento,2026-04-01,450
petrolina-pe,PETROLINA / PE,PAP,efetivado,2026-04-01,390
petrolina-pe,PETROLINA / PE,PAP,instalacao,2026-04-01,375
petrolina-pe,PETROLINA/PE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
pombal-pb,POMBAL/PB,LOJA,instalacao,2026-04-01,24
pombal-pb,POMBAL/PB,PAP,orcamento,2026-04-01,38
pombal-pb,POMBAL/PB,PAP,efetivado,2026-04-01,34
pombal-pb,POMBAL/PB,PAP,instalacao,2026-04-01,32
quixada-ce,QUIXADA / CE,PAP,orcamento,2026-04-01,48
quixada-ce,QUIXADA / CE,PAP,efetivado,2026-04-01,44
quixada-ce,QUIXADA / CE,PAP,instalacao,2026-04-01,40
quixada-ce,QUIXADA/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,42
quixeramobim-ce,QUIXERAMOBIM/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,14
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,orcamento,2026-04-01,48
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,efetivado,2026-04-01,44
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,instalacao,2026-04-01,40
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-04-01,24
quixere-ce,QUIXERE/CE,PAP,orcamento,2026-04-01,24
quixere-ce,QUIXERE/CE,PAP,efetivado,2026-04-01,22
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-04-01,20
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,orcamento,2026-04-01,6
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,efetivado,2026-04-01,5
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-04-01,5
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
russas-ce,RUSSAS/CE,PAP,orcamento,2026-04-01,36
russas-ce,RUSSAS/CE,PAP,efetivado,2026-04-01,33
russas-ce,RUSSAS/CE,PAP,instalacao,2026-04-01,30
salgueiro-pe,SALGUEIRO / PE,PAP,orcamento,2026-04-01,36
salgueiro-pe,SALGUEIRO / PE,PAP,efetivado,2026-04-01,32
salgueiro-pe,SALGUEIRO / PE,PAP,instalacao,2026-04-01,30
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-04-01,12
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-04-01,24
santa-luzia-pb,SANTA LUZIA/PB,PAP,orcamento,2026-04-01,6
santa-luzia-pb,SANTA LUZIA/PB,PAP,efetivado,2026-04-01,5
santa-luzia-pb,SANTA LUZIA/PB,PAP,instalacao,2026-04-01,5
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-04-01,28
santa-rita-pb,SANTA RITA/PB,PAP,orcamento,2026-04-01,90
santa-rita-pb,SANTA RITA/PB,PAP,efetivado,2026-04-01,78
santa-rita-pb,SANTA RITA/PB,PAP,instalacao,2026-04-01,75
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
sao-benedito-ce,SAO BENEDITO/CE,PAP,orcamento,2026-04-01,23
sao-benedito-ce,SAO BENEDITO/CE,PAP,efetivado,2026-04-01,20
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-04-01,19
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,orcamento,2026-04-01,60
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,efetivado,2026-04-01,52
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,instalacao,2026-04-01,50
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-04-01,36
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,orcamento,2026-04-01,18
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,efetivado,2026-04-01,16
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,instalacao,2026-04-01,15
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-04-01,36
sao-miguel-rn,SAO MIGUEL/RN,PAP,orcamento,2026-04-01,24
sao-miguel-rn,SAO MIGUEL/RN,PAP,efetivado,2026-04-01,22
sao-miguel-rn,SAO MIGUEL/RN,PAP,instalacao,2026-04-01,20
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-04-01,24
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,orcamento,2026-04-01,24
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,efetivado,2026-04-01,22
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-04-01,20
serra-talhada-pe,SERRA TALHADA / PE,PAP,orcamento,2026-04-01,54
serra-talhada-pe,SERRA TALHADA / PE,PAP,efetivado,2026-04-01,48
serra-talhada-pe,SERRA TALHADA / PE,PAP,instalacao,2026-04-01,45
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-04-01,36
sobral-ce,SOBRAL / CE,PAP,orcamento,2026-04-01,240
sobral-ce,SOBRAL / CE,PAP,efetivado,2026-04-01,208
sobral-ce,SOBRAL / CE,PAP,instalacao,2026-04-01,200
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-04-01,56
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-04-01,42
sousa-pb,SOUSA/PB,PAP,orcamento,2026-04-01,36
sousa-pb,SOUSA/PB,PAP,efetivado,2026-04-01,32
sousa-pb,SOUSA/PB,PAP,instalacao,2026-04-01,30
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-04-01,24
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,PAP,orcamento,2026-04-01,19
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,PAP,efetivado,2026-04-01,18
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,PAP,instalacao,2026-04-01,16
taua-ce,TAUA/CE,LOJA,instalacao,2026-04-01,24
taua-ce,TAUA/CE,PAP,orcamento,2026-04-01,25
taua-ce,TAUA/CE,PAP,efetivado,2026-04-01,23
taua-ce,TAUA/CE,PAP,instalacao,2026-04-01,21
teresina-pi,TERESINA / PI,PAP,orcamento,2026-04-01,687
teresina-pi,TERESINA / PI,PAP,efetivado,2026-04-01,599
teresina-pi,TERESINA / PI,PAP,instalacao,2026-04-01,575
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-04-01,56
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,12
tiangua-ce,TIANGUA/CE,PAP,orcamento,2026-04-01,36
tiangua-ce,TIANGUA/CE,PAP,efetivado,2026-04-01,32
tiangua-ce,TIANGUA/CE,PAP,instalacao,2026-04-01,30
timon-ma,TIMON / MA,PAP,orcamento,2026-04-01,270
timon-ma,TIMON / MA,PAP,efetivado,2026-04-01,234
timon-ma,TIMON / MA,PAP,instalacao,2026-04-01,225
timon-ma,TIMON/MA,LOJA,instalacao,2026-04-01,24
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-04-01,24
toritama-pe,TORITAMA/PE,PAP,orcamento,2026-04-01,90
toritama-pe,TORITAMA/PE,PAP,efetivado,2026-04-01,78
toritama-pe,TORITAMA/PE,PAP,instalacao,2026-04-01,75
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
ubajara-ce,UBAJARA/CE,PAP,orcamento,2026-04-01,12
ubajara-ce,UBAJARA/CE,PAP,efetivado,2026-04-01,11
ubajara-ce,UBAJARA/CE,PAP,instalacao,2026-04-01,10
ubajara-ce,UBAJARA/CE,PROMOTOR DE VENDAS,orcamento,2026-04-01,2
ubajara-ce,UBAJARA/CE,PROMOTOR DE VENDAS,efetivado,2026-04-01,2
ubajara-ce,UBAJARA/CE,PROMOTOR DE VENDAS,instalacao,2026-04-01,2
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
uirauna-pb,UIRAUNA/PB,PAP,orcamento,2026-04-01,6
uirauna-pb,UIRAUNA/PB,PAP,efetivado,2026-04-01,5
uirauna-pb,UIRAUNA/PB,PAP,instalacao,2026-04-01,5
umarizal-rn,UMARIZAL / RN,PAP,orcamento,2026-04-01,6
umarizal-rn,UMARIZAL / RN,PAP,efetivado,2026-04-01,5
umarizal-rn,UMARIZAL / RN,PAP,instalacao,2026-04-01,5
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-04-01,24
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-04-01,36
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,orcamento,2026-04-01,24
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,efetivado,2026-04-01,22
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-04-01,20
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-05-01,24
acarau-ce,ACARAU/CE,PAP,orcamento,2026-05-01,24
acarau-ce,ACARAU/CE,PAP,efetivado,2026-05-01,22
acarau-ce,ACARAU/CE,PAP,instalacao,2026-05-01,20
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-05-01,12
acopiara-ce,ACOPIARA/CE,PAP,orcamento,2026-05-01,12
acopiara-ce,ACOPIARA/CE,PAP,efetivado,2026-05-01,11
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-05-01,10
