cidade_slug,cidade_origem,tecnologia,indicador_id,mes_ref,semana_mes,valor
,,5g,ativacao,2026-07-01,,1371
,,ftth,efetivado,2026-07-01,,13
acarape-ce,ACARAPE / CE,5g,ativacao,2026-07-01,,121
acarau-ce,ACARAU / CE,5g,ativacao,2026-07-01,,173
acopiara-ce,ACOPIARA / CE,5g,ativacao,2026-07-01,,101
acopiara-ce,ACOPIARA / CE,ftth,efetivado,2026-07-01,,37
alagoinhas-ba,ALAGOINHAS / BA,ftth,orcamento,2026-07-01,,164
altaneira-ce,ALTANEIRA / CE,5g,ativacao,2026-07-01,,81
altos-pi,ALTOS / PI,ftth,efetivado,2026-07-01,,39
angicos-rn,ANGICOS / RN,5g,ativacao,2026-07-01,,28
apodi-rn,APODI / RN,5g,ativacao,2026-07-01,,44
aracaju-se,ARACAJU / SE,ftth,orcamento,2026-07-01,,750
aracaju-se,ARACAJU / SE,ftth,efetivado,2026-07-01,,587
aracaju-se,ARACAJU / SE,ftth,instalacao,2026-07-01,,468
aracati-ce,ARACATI / CE,5g,ativacao,2026-07-01,,140
aracoiaba-ce,ARACOIABA / CE,5g,ativacao,2026-07-01,,23
arapiraca-al,ARAPIRACA / AL,ftth,orcamento,2026-07-01,,152
arapiraca-al,ARAPIRACA / AL,ftth,instalacao,2026-07-01,,110
araripina-pe,ARARIPINA / PE,5g,ativacao,2026-07-01,,76
araripina-pe,ARARIPINA / PE,ftth,efetivado,2026-07-01,,32
areia-branca-rn,AREIA BRANCA / RN,5g,ativacao,2026-07-01,,76
baia-formosa-rn,BAIA FORMOSA / RN,5g,ativacao,2026-07-01,,3
banabuiu-ce,BANABUIU / CE,5g,ativacao,2026-07-01,,39
barbalha-ce,BARBALHA / CE,5g,ativacao,2026-07-01,,74
barbalha-ce,BARBALHA / CE,ftth,orcamento,2026-07-01,,119
barbalha-ce,BARBALHA / CE,ftth,efetivado,2026-07-01,,101
bayeux-pb,BAYEUX / PB,ftth,orcamento,2026-07-01,,125
belo-jardim-pe,BELO JARDIM / PE,ftth,instalacao,2026-07-01,,22
bezerros-pe,BEZERROS / PE,ftth,orcamento,2026-07-01,,33
bezerros-pe,BEZERROS / PE,ftth,efetivado,2026-07-01,,33
boa-viagem-ce,BOA VIAGEM / CE,5g,ativacao,2026-07-01,,29
brejo-do-cruz-pb,BREJO DO CRUZ / PB,5g,ativacao,2026-07-01,,55
brejo-santo-ce,BREJO SANTO / CE,5g,ativacao,2026-07-01,,124
brejo-santo-ce,BREJO SANTO / CE,ftth,orcamento,2026-07-01,,94
brejo-santo-ce,BREJO SANTO / CE,ftth,efetivado,2026-07-01,,82
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO / PE,ftth,efetivado,2026-07-01,,105
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO / PE,ftth,orcamento,2026-07-01,,129
caico-rn,CAICO / RN,5g,ativacao,2026-07-01,,143
caico-rn,CAICO / RN,ftth,orcamento,2026-07-01,,64
cajari-ma,CAJARI  / MA,5g,ativacao,2026-07-01,,7
cajazeiras-pb,CAJAZEIRAS / PB,5g,ativacao,2026-07-01,,119
cajazeiras-pb,CAJAZEIRAS / PB,ftth,instalacao,2026-07-01,,83
camacari-ba,CAMACARI / BA,ftth,efetivado,2026-07-01,,259
camaragibe-pe,CAMARAGIBE / PE,ftth,efetivado,2026-07-01,,112
camaragibe-pe,CAMARAGIBE / PE,ftth,orcamento,2026-07-01,,146
camocim-ce,CAMOCIM / CE,5g,ativacao,2026-07-01,,222
campina-grande-pb,CAMPINA GRANDE / PB,5g,ativacao,2026-07-01,,225
campina-grande-pb,CAMPINA GRANDE / PB,ftth,instalacao,2026-07-01,,281
campina-grande-pb,CAMPINA GRANDE / PB,ftth,orcamento,2026-07-01,,379
campina-grande-pb,CAMPINA GRANDE / PB,ftth,efetivado,2026-07-01,,297
campo-maior-pi,CAMPO MAIOR / PI,ftth,orcamento,2026-07-01,,28
campo-maior-pi,CAMPO MAIOR / PI,ftth,efetivado,2026-07-01,,25
caninde-ce,CANINDE / CE,5g,ativacao,2026-07-01,,89
caninde-ce,CANINDE / CE,ftth,orcamento,2026-07-01,,60
caraubas-rn,CARAUBAS / RN,5g,ativacao,2026-07-01,,59
caruaru-pe,CARUARU / PE,5g,ativacao,2026-07-01,,269
caruaru-pe,CARUARU / PE,ftth,efetivado,2026-07-01,,254
caruaru-pe,CARUARU / PE,ftth,orcamento,2026-07-01,,314
cascavel-ce,CASCAVEL / CE,5g,ativacao,2026-07-01,,81
cascavel-ce,CASCAVEL / CE,ftth,orcamento,2026-07-01,,85
cascavel-ce,CASCAVEL / CE,ftth,efetivado,2026-07-01,,73
cascavel-ce,CASCAVEL / CE,ftth,instalacao,2026-07-01,,74
caucaia-ce,CAUCAIA / CE,5g,ativacao,2026-07-01,,460
caucaia-ce,CAUCAIA / CE,ftth,orcamento,2026-07-01,,368
caucaia-ce,CAUCAIA / CE,ftth,efetivado,2026-07-01,,301
caucaia-ce,CAUCAIA / CE,ftth,instalacao,2026-07-01,,234
ceara-mirim-rn,CEARA MIRIM / RN,ftth,orcamento,2026-07-01,,77
cha-de-alegria-pe,CHA DE ALEGRIA / PE,5g,ativacao,2026-07-01,,37
crateus-ce,CRATEUS / CE,5g,ativacao,2026-07-01,,188
crato-ce,CRATO / CE,5g,ativacao,2026-07-01,,240
crato-ce,CRATO / CE,ftth,orcamento,2026-07-01,,200
crato-ce,CRATO / CE,ftth,efetivado,2026-07-01,,171
cruz-do-espirito-santo-pb,CRUZ DO ESPIRITO SANTO / PB,5g,ativacao,2026-07-01,,27
currais-novos-rn,CURRAIS NOVOS / RN,5g,ativacao,2026-07-01,,119
dias-davila-ba,DIAS DAVILA / BA,ftth,orcamento,2026-07-01,,58
estancia-se,ESTANCIA / SE,ftth,orcamento,2026-07-01,,67
estancia-se,ESTANCIA / SE,ftth,efetivado,2026-07-01,,62
eusebio-ce,EUSEBIO / CE,ftth,efetivado,2026-07-01,,124
eusebio-ce,EUSEBIO / CE,ftth,orcamento,2026-07-01,,149
extremoz-rn,EXTREMOZ / RN,5g,ativacao,2026-07-01,,215
extremoz-rn,EXTREMOZ / RN,ftth,orcamento,2026-07-01,,204
extremoz-rn,EXTREMOZ / RN,ftth,efetivado,2026-07-01,,174
extremoz-rn,EXTREMOZ / RN,ftth,instalacao,2026-07-01,,141
feira-de-santana-ba,FEIRA DE SANTANA / BA,ftth,instalacao,2026-07-01,,122
feira-de-santana-ba,FEIRA DE SANTANA / BA,ftth,orcamento,2026-07-01,,212
fortaleza-ce,FORTALEZA / CE,5g,ativacao,2026-07-01,,3342
fortaleza-ce,FORTALEZA / CE,ftth,orcamento,2026-07-01,,3111
fortaleza-ce,FORTALEZA / CE,ftth,efetivado,2026-07-01,,2536
fortaleza-ce,FORTALEZA / CE,ftth,instalacao,2026-07-01,,1850
garanhuns-pe,GARANHUNS / PE,ftth,efetivado,2026-07-01,,66
horizonte-ce,HORIZONTE / CE,5g,ativacao,2026-07-01,,116
iguatu-ce,IGUATU / CE,5g,ativacao,2026-07-01,,174
iguatu-ce,IGUATU / CE,ftth,instalacao,2026-07-01,,158
iguatu-ce,IGUATU / CE,ftth,orcamento,2026-07-01,,191
itapaje-ce,ITAPAJE / CE,5g,ativacao,2026-07-01,,38
itapaje-ce,ITAPAJE / CE,ftth,efetivado,2026-07-01,,28
itapipoca-ce,ITAPIPOCA / CE,ftth,orcamento,2026-07-01,,109
joao-pessoa-pb,JOAO PESSOA / PB,5g,ativacao,2026-07-01,,613
joao-pessoa-pb,JOAO PESSOA / PB,ftth,orcamento,2026-07-01,,1394
joao-pessoa-pb,JOAO PESSOA / PB,ftth,efetivado,2026-07-01,,1149
joao-pessoa-pb,JOAO PESSOA / PB,ftth,instalacao,2026-07-01,,912
juazeiro-ba,JUAZEIRO / BA,5g,ativacao,2026-07-01,,138
juazeiro-ba,JUAZEIRO / BA,ftth,orcamento,2026-07-01,,159
juazeiro-ba,JUAZEIRO / BA,ftth,instalacao,2026-07-01,,121
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,ftth,orcamento,2026-07-01,,516
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,ftth,efetivado,2026-07-01,,450
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,ftth,instalacao,2026-07-01,,400
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,5g,ativacao,2026-07-01,,57
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,ftth,orcamento,2026-07-01,,23
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,ftth,efetivado,2026-07-01,,23
limoeiro-pe,LIMOEIRO / PE,ftth,orcamento,2026-07-01,,39
limoeiro-pe,LIMOEIRO / PE,ftth,efetivado,2026-07-01,,38
limoeiro-pe,LIMOEIRO / PE,ftth,instalacao,2026-07-01,,32
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,5g,ativacao,2026-07-01,,95
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,ftth,orcamento,2026-07-01,,75
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,ftth,instalacao,2026-07-01,,65
macaiba-rn,MACAIBA / RN,ftth,orcamento,2026-07-01,,94
macau-rn,MACAU / RN,5g,ativacao,2026-07-01,,35
maceio-al,MACEIO / AL,5g,ativacao,2026-07-01,,500
maceio-al,MACEIO / AL,ftth,orcamento,2026-07-01,,925
maceio-al,MACEIO / AL,ftth,instalacao,2026-07-01,,631
maceio-al,MACEIO / AL,ftth,efetivado,2026-07-01,,744
machados-pe,MACHADOS / PE,5g,ativacao,2026-07-01,,46
mamanguape-pb,MAMANGUAPE / PB,5g,ativacao,2026-07-01,,12
maracanau-ce,MARACANAU / CE,5g,ativacao,2026-07-01,,276
maracanau-ce,MARACANAU / CE,ftth,efetivado,2026-07-01,,319
maranguape-ce,MARANGUAPE / CE,5g,ativacao,2026-07-01,,138
maranguape-ce,MARANGUAPE / CE,ftth,orcamento,2026-07-01,,84
marcelino-vieira-rn,MARCELINO VIEIRA / RN,5g,ativacao,2026-07-01,,27
mari-pb,MARI / PB,5g,ativacao,2026-07-01,,27
marizopolis-pb,MARIZOPOLIS / PB,5g,ativacao,2026-07-01,,28
massape-ce,MASSAPE / CE,5g,ativacao,2026-07-01,,72
milagres-ce,MILAGRES / CE,5g,ativacao,2026-07-01,,37
missao-velha-ce,MISSAO VELHA / CE,5g,ativacao,2026-07-01,,57
morada-nova-ce,MORADA NOVA / CE,5g,ativacao,2026-07-01,,97
moreno-pe,MORENO / PE,5g,ativacao,2026-07-01,,86
moreno-pe,MORENO / PE,ftth,orcamento,2026-07-01,,2
mossoro-rn,MOSSORO / RN,5g,ativacao,2026-07-01,,665
mossoro-rn,MOSSORO / RN,ftth,orcamento,2026-07-01,,313
mossoro-rn,MOSSORO / RN,ftth,instalacao,2026-07-01,,237
natal-rn,NATAL / RN,5g,ativacao,2026-07-01,,1359
natal-rn,NATAL / RN,ftth,orcamento,2026-07-01,,1484
natal-rn,NATAL / RN,ftth,instalacao,2026-07-01,,1040
natal-rn,NATAL / RN,ftth,efetivado,2026-07-01,,1213
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO / SE,ftth,orcamento,2026-07-01,,453
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO / SE,ftth,efetivado,2026-07-01,,361
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO / SE,ftth,instalacao,2026-07-01,,294
nova-cruz-rn,NOVA CRUZ / RN,5g,ativacao,2026-07-01,,66
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES / AL,5g,ativacao,2026-07-01,,15
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES / AL,ftth,orcamento,2026-07-01,,12
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES / AL,ftth,efetivado,2026-07-01,,9
olinda-pe,OLINDA / PE,ftth,orcamento,2026-07-01,,320
olinda-pe,OLINDA / PE,ftth,efetivado,2026-07-01,,260
ouricuri-pe,OURICURI / PE,ftth,orcamento,2026-07-01,,23
pacajus-ce,PACAJUS / CE,5g,ativacao,2026-07-01,,137
pacajus-ce,PACAJUS / CE,ftth,orcamento,2026-07-01,,113
pacajus-ce,PACAJUS / CE,ftth,efetivado,2026-07-01,,96
pacatuba-ce,PACATUBA / CE,ftth,efetivado,2026-07-01,,25
palmeira-dos-indios-al,PALMEIRA DOS INDIOS / AL,ftth,orcamento,2026-07-01,,59
paracuru-ce,PARACURU / CE,ftth,efetivado,2026-07-01,,3
paraipaba-ce,PARAIPABA / CE,5g,ativacao,2026-07-01,,105
paraipaba-ce,PARAIPABA / CE,ftth,orcamento,2026-07-01,,47
parnaiba-pi,PARNAIBA / PI,ftth,orcamento,2026-07-01,,197
parnamirim-rn,PARNAMIRIM / RN,5g,ativacao,2026-07-01,,289
parnamirim-rn,PARNAMIRIM / RN,ftth,efetivado,2026-07-01,,639
parnamirim-rn,PARNAMIRIM / RN,ftth,orcamento,2026-07-01,,742
parnamirim-rn,PARNAMIRIM / RN,ftth,instalacao,2026-07-01,,465
patos-pb,PATOS / PB,5g,ativacao,2026-07-01,,179
patos-pb,PATOS / PB,ftth,orcamento,2026-07-01,,154
patos-pb,PATOS / PB,ftth,efetivado,2026-07-01,,135
pau-dos-ferros-rn,PAU DOS FERROS / RN,5g,ativacao,2026-07-01,,125
pau-dos-ferros-rn,PAU DOS FERROS / RN,ftth,efetivado,2026-07-01,,26
paulista-pe,PAULISTA / PE,ftth,orcamento,2026-07-01,,209
paulista-pe,PAULISTA / PE,ftth,efetivado,2026-07-01,,176
paulo-afonso-ba,PAULO AFONSO / BA,ftth,efetivado,2026-07-01,,44
penaforte-ce,PENAFORTE / CE,5g,ativacao,2026-07-01,,32
pereiro-ce,PEREIRO / CE,5g,ativacao,2026-07-01,,220
pesqueira-pe,PESQUEIRA / PE,5g,ativacao,2026-07-01,,51
petrolina-pe,PETROLINA / PE,5g,ativacao,2026-07-01,,393
petrolina-pe,PETROLINA / PE,ftth,efetivado,2026-07-01,,202
petrolina-pe,PETROLINA / PE,ftth,orcamento,2026-07-01,,255
petrolina-pe,PETROLINA / PE,ftth,instalacao,2026-07-01,,168
pombal-pb,POMBAL / PB,5g,ativacao,2026-07-01,,60
porcao-de-pedras-ma,PORCAO DE PEDRAS  / MA,5g,ativacao,2026-07-01,,7
quixada-ce,QUIXADA / CE,5g,ativacao,2026-07-01,,178
quixada-ce,QUIXADA / CE,ftth,instalacao,2026-07-01,,85
quixada-ce,QUIXADA / CE,ftth,orcamento,2026-07-01,,103
quixada-ce,QUIXADA / CE,ftth,efetivado,2026-07-01,,90
quixeramobim-ce,QUIXERAMOBIM / CE,5g,ativacao,2026-07-01,,160
quixeramobim-ce,QUIXERAMOBIM / CE,ftth,orcamento,2026-07-01,,105
quixeramobim-ce,QUIXERAMOBIM / CE,ftth,efetivado,2026-07-01,,92
rafael-fernandes-rn,RAFAEL FERNANDES / RN,ftth,orcamento,2026-07-01,,11
recife-pe,RECIFE / PE,ftth,orcamento,2026-07-01,,339
recife-pe,RECIFE / PE,ftth,efetivado,2026-07-01,,267
ribeira-do-pombal-ba,RIBEIRA DO POMBAL / BA,ftth,orcamento,2026-07-01,,47
ribeira-do-pombal-ba,RIBEIRA DO POMBAL / BA,ftth,efetivado,2026-07-01,,45
rio-largo-al,RIO LARGO / AL,ftth,orcamento,2026-07-01,,84
rio-largo-al,RIO LARGO / AL,ftth,instalacao,2026-07-01,,58
rodolfo-fernandes-rn,RODOLFO FERNANDES / RN,5g,ativacao,2026-07-01,,15
russas-ce,RUSSAS / CE,5g,ativacao,2026-07-01,,125
russas-ce,RUSSAS / CE,ftth,orcamento,2026-07-01,,64
salgueiro-pe,SALGUEIRO / PE,5g,ativacao,2026-07-01,,94
salgueiro-pe,SALGUEIRO / PE,ftth,orcamento,2026-07-01,,43
santa-luzia-pb,SANTA LUZIA / PB,5g,ativacao,2026-07-01,,45
santa-quiteria-ce,SANTA QUITERIA / CE,5g,ativacao,2026-07-01,,53
santa-rita-pb,SANTA RITA / PB,5g,ativacao,2026-07-01,,161
santa-rita-pb,SANTA RITA / PB,ftth,orcamento,2026-07-01,,153
santa-rita-pb,SANTA RITA / PB,ftth,efetivado,2026-07-01,,126
sao-bento-pb,SAO BENTO / PB,5g,ativacao,2026-07-01,,45
sao-cristovao-se,SAO CRISTOVAO / SE,ftth,efetivado,2026-07-01,,63
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,ftth,efetivado,2026-07-01,,234
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,ftth,instalacao,2026-07-01,,220
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,ftth,efetivado,2026-07-01,,116
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,ftth,orcamento,2026-07-01,,143
sao-lourenco-da-mata-pe,SAO LOURENCO DA MATA / PE,ftth,instalacao,2026-07-01,,62
sao-miguel-rn,SAO MIGUEL / RN,5g,ativacao,2026-07-01,,94
sao-miguel-rn,SAO MIGUEL / RN,ftth,orcamento,2026-07-01,,35
sape-pb,SAPE / PB,5g,ativacao,2026-07-01,,68
senador-pompeu-ce,SENADOR POMPEU / CE,5g,ativacao,2026-07-01,,80
senador-pompeu-ce,SENADOR POMPEU / CE,ftth,orcamento,2026-07-01,,21
serra-talhada-pe,SERRA TALHADA / PE,5g,ativacao,2026-07-01,,122
sobral-ce,SOBRAL / CE,5g,ativacao,2026-07-01,,247
sousa-pb,SOUSA / PB,ftth,orcamento,2026-07-01,,34
sousa-pb,SOUSA / PB,ftth,efetivado,2026-07-01,,30
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,5g,ativacao,2026-07-01,,48
taua-ce,TAUA / CE,ftth,instalacao,2026-07-01,,44
tenente-ananias-rn,TENENTE ANANIAS / RN,5g,ativacao,2026-07-01,,48
teresina-pi,TERESINA / PI,5g,ativacao,2026-07-01,,619
teresina-pi,TERESINA / PI,ftth,orcamento,2026-07-01,,1049
teresina-pi,TERESINA / PI,ftth,efetivado,2026-07-01,,857
teresina-pi,TERESINA / PI,ftth,instalacao,2026-07-01,,778
tiangua-ce,TIANGUA / CE,5g,ativacao,2026-07-01,,85
tiangua-ce,TIANGUA / CE,ftth,orcamento,2026-07-01,,58
tiangua-ce,TIANGUA / CE,ftth,efetivado,2026-07-01,,49
timon-ma,TIMON / MA,5g,ativacao,2026-07-01,,94
timon-ma,TIMON / MA,ftth,orcamento,2026-07-01,,213
toritama-pe,TORITAMA / PE,ftth,orcamento,2026-07-01,,38
toritama-pe,TORITAMA / PE,ftth,efetivado,2026-07-01,,30
touros-rn,TOUROS / RN,5g,ativacao,2026-07-01,,197
umarizal-rn,UMARIZAL / RN,ftth,orcamento,2026-07-01,,7
umarizal-rn,UMARIZAL / RN,ftth,efetivado,2026-07-01,,7
upanema-rn,UPANEMA / RN,5g,ativacao,2026-07-01,,12
varjota-ce,VARJOTA / CE,5g,ativacao,2026-07-01,,34
varzea-alegre-ce,VARZEA ALEGRE / CE,5g,ativacao,2026-07-01,,57
,,ftth,orcamento,2026-07-01,,12
,/,5g,ativacao,2026-07-01,,70
,/ / GO,5g,ativacao,2026-07-01,,6
abaiara-ce,ABAIARA / CE,5g,ativacao,2026-07-01,,29
abreu-e-lima-pe,ABREU E LIMA / PE,ftth,orcamento,2026-07-01,,42
abreu-e-lima-pe,ABREU E LIMA / PE,ftth,efetivado,2026-07-01,,40
abreu-e-lima-pe,ABREU E LIMA / PE,ftth,instalacao,2026-07-01,,30
acarau-ce,ACARAU / CE,ftth,instalacao,2026-07-01,,21
acarau-ce,ACARAU / CE,ftth,orcamento,2026-07-01,,17
acarau-ce,ACARAU / CE,ftth,efetivado,2026-07-01,,18
acopiara-ce,ACOPIARA / CE,ftth,orcamento,2026-07-01,,38
acopiara-ce,ACOPIARA / CE,ftth,instalacao,2026-07-01,,35
afonso-bezerra-rn,AFONSO BEZERRA / RN,5g,ativacao,2026-07-01,,14
agua-nova-rn,AGUA NOVA / RN,5g,ativacao,2026-07-01,,25
aiuaba-ce,AIUABA / CE,5g,ativacao,2026-07-01,,15
alagoa-grande-pb,ALAGOA GRANDE / PB,5g,ativacao,2026-07-01,,24
alagoinhas-ba,ALAGOINHAS / BA,ftth,efetivado,2026-07-01,,136
alagoinhas-ba,ALAGOINHAS / BA,ftth,instalacao,2026-07-01,,123
alexandria-rn,ALEXANDRIA / RN,5g,ativacao,2026-07-01,,8
,ALEXANDRIA/RN / RN,5g,ativacao,2026-07-01,,5
altaneira-ce,ALTANEIRA / CE,ftth,orcamento,2026-07-01,,1
altaneira-ce,ALTANEIRA / CE,ftth,efetivado,2026-07-01,,1
alto-do-rodrigues-rn,ALTO DO RODRIGUES / RN,5g,ativacao,2026-07-01,,28
alto-do-rodrigues-rn,ALTO DO RODRIGUES / RN,ftth,orcamento,2026-07-01,,2
alto-santo-ce,ALTO SANTO / CE,5g,ativacao,2026-07-01,,31
altos-pi,ALTOS / PI,ftth,orcamento,2026-07-01,,49
altos-pi,ALTOS / PI,ftth,instalacao,2026-07-01,,41
amontada-ce,AMONTADA  / CE,5g,ativacao,2026-07-01,,5
angical-ba,ANGICAL / BA,5g,ativacao,2026-07-01,,4
antonina-do-norte-ce,ANTONINA DO NORTE / CE,5g,ativacao,2026-07-01,,9
antonio-martins-rn,ANTONIO MARTINS / RN,5g,ativacao,2026-07-01,,11
aquidauana-ms,AQUIDAUANA / MS,5g,ativacao,2026-07-01,,2
aquiraz-ce,AQUIRAZ / CE,5g,ativacao,2026-07-01,,94
aquiraz-ce,AQUIRAZ / CE,ftth,orcamento,2026-07-01,,30
aquiraz-ce,AQUIRAZ / CE,ftth,efetivado,2026-07-01,,18
aquiraz-ce,AQUIRAZ / CE,ftth,instalacao,2026-07-01,,19
arapiraca-al,ARAPIRACA / AL,ftth,efetivado,2026-07-01,,122
araripe-ce,ARARIPE / CE,5g,ativacao,2026-07-01,,4
araripina-pe,ARARIPINA / PE,ftth,orcamento,2026-07-01,,35
araripina-pe,ARARIPINA / PE,ftth,instalacao,2026-07-01,,31
aratuba-ce,ARATUBA / CE,5g,ativacao,2026-07-01,,10
arcoverde-pe,ARCOVERDE / PE,5g,ativacao,2026-07-01,,69
arcoverde-pe,ARCOVERDE / PE,ftth,orcamento,2026-07-01,,21
arcoverde-pe,ARCOVERDE / PE,ftth,efetivado,2026-07-01,,14
arcoverde-pe,ARCOVERDE / PE,ftth,instalacao,2026-07-01,,16
assare-ce,ASSARE / CE,5g,ativacao,2026-07-01,,53
assu-rn,ASSU / RN,5g,ativacao,2026-07-01,,82
assu-rn,ASSU / RN,ftth,orcamento,2026-07-01,,27
assu-rn,ASSU / RN,ftth,efetivado,2026-07-01,,24
assu-rn,ASSU / RN,ftth,instalacao,2026-07-01,,20
aurora-ce,AURORA / CE,5g,ativacao,2026-07-01,,15
baia-formosa-rn,BAIA FORMOSA / RN,ftth,orcamento,2026-07-01,,1
banabuiu-ce,BANABUIU / CE,ftth,orcamento,2026-07-01,,16
banabuiu-ce,BANABUIU / CE,ftth,efetivado,2026-07-01,,16
banabuiu-ce,BANABUIU / CE,ftth,instalacao,2026-07-01,,12
bananeiras-pb,BANANEIRAS / PB,5g,ativacao,2026-07-01,,7
barauna-rn,BARAUNA / RN,5g,ativacao,2026-07-01,,23
barauna-rn,BARAUNA / RN,ftth,orcamento,2026-07-01,,11
barauna-rn,BARAUNA / RN,ftth,efetivado,2026-07-01,,8
barauna-rn,BARAUNA / RN,ftth,instalacao,2026-07-01,,9
barbalha-ce,BARBALHA / CE,ftth,instalacao,2026-07-01,,87
barra-de-guabiraba-pe,BARRA DE GUABIRABA / PE,5g,ativacao,2026-07-01,,19
barra-de-santana-pb,BARRA DE SANTANA / PB,5g,ativacao,2026-07-01,,6
barra-de-sao-miguel-pb,BARRA DE SAO MIGUEL / PB,5g,ativacao,2026-07-01,,4
barra-dos-coqueiros-se,BARRA DOS COQUEIROS / SE,ftth,orcamento,2026-07-01,,71
barra-dos-coqueiros-se,BARRA DOS COQUEIROS / SE,ftth,efetivado,2026-07-01,,56
barra-dos-coqueiros-se,BARRA DOS COQUEIROS / SE,ftth,instalacao,2026-07-01,,37
barreira-ce,BARREIRA  / CE,5g,ativacao,2026-07-01,,24
barro-ce,BARRO / CE,5g,ativacao,2026-07-01,,30
barroquinha-ce,BARROQUINHA / CE,5g,ativacao,2026-07-01,,1
baturite-ce,BATURITE / CE,5g,ativacao,2026-07-01,,48
baturite-ce,BATURITE / CE,ftth,orcamento,2026-07-01,,1
baturite-ce,BATURITE / CE,ftth,efetivado,2026-07-01,,1
bayeux-pb,BAYEUX / PB,5g,ativacao,2026-07-01,,85
bayeux-pb,BAYEUX / PB,ftth,efetivado,2026-07-01,,95
bayeux-pb,BAYEUX / PB,ftth,instalacao,2026-07-01,,79
beberibe-ce,BEBERIBE / CE,5g,ativacao,2026-07-01,,82
belo-jardim-pe,BELO JARDIM / PE,5g,ativacao,2026-07-01,,17
belo-jardim-pe,BELO JARDIM / PE,ftth,orcamento,2026-07-01,,30
belo-jardim-pe,BELO JARDIM / PE,ftth,efetivado,2026-07-01,,25
benedito-leite-ma,BENEDITO LEITE / MA,5g,ativacao,2026-07-01,,1
bezerros-pe,BEZERROS / PE,5g,ativacao,2026-07-01,,55
bezerros-pe,BEZERROS / PE,ftth,instalacao,2026-07-01,,31
bom-conselho-pe,BOM CONSELHO / PE,5g,ativacao,2026-07-01,,47
bom-conselho-pe,BOM CONSELHO / PE,ftth,orcamento,2026-07-01,,14
bom-conselho-pe,BOM CONSELHO / PE,ftth,efetivado,2026-07-01,,10
bom-conselho-pe,BOM CONSELHO / PE,ftth,instalacao,2026-07-01,,9
bom-sucesso-pb,BOM SUCESSO / PB,5g,ativacao,2026-07-01,,7
brejo-da-madre-de-deus-pe,BREJO DA MADRE DE DEUS / PE,ftth,efetivado,2026-07-01,,3
brejo-da-madre-de-deus-pe,BREJO DA MADRE DE DEUS / PE,ftth,instalacao,2026-07-01,,3
brejo-da-madre-de-deus-pe,BREJO DA MADRE DE DEUS / PE,ftth,orcamento,2026-07-01,,3
brejo-santo-ce,BREJO SANTO / CE,ftth,instalacao,2026-07-01,,73
brisanet-ce,BRISANET / CE,5g,ativacao,2026-07-01,,8
buriti-dos-lopes-pi,BURITI DOS LOPES / PI,5g,ativacao,2026-07-01,,1
cabedelo-pb,CABEDELO / PB,5g,ativacao,2026-07-01,,28
cabedelo-pb,CABEDELO / PB,ftth,orcamento,2026-07-01,,125
cabedelo-pb,CABEDELO / PB,ftth,efetivado,2026-07-01,,95
cabedelo-pb,CABEDELO / PB,ftth,instalacao,2026-07-01,,80
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO / PE,ftth,instalacao,2026-07-01,,93
cachoeira-dos-indios-pb,CACHOEIRA DOS INDIOS / PB,5g,ativacao,2026-07-01,,35
caico-rn,CAICO / RN,ftth,efetivado,2026-07-01,,55
caico-rn,CAICO / RN,ftth,instalacao,2026-07-01,,49
cajazeiras-pb,CAJAZEIRAS / PB,ftth,orcamento,2026-07-01,,92
cajazeiras-pb,CAJAZEIRAS / PB,ftth,efetivado,2026-07-01,,91
camacari-ba,CAMACARI / BA,ftth,orcamento,2026-07-01,,304
camacari-ba,CAMACARI / BA,ftth,instalacao,2026-07-01,,184
camaragibe-pe,CAMARAGIBE / PE,ftth,instalacao,2026-07-01,,102
camocim-ce,CAMOCIM / CE,ftth,orcamento,2026-07-01,,4
camocim-ce,CAMOCIM / CE,ftth,instalacao,2026-07-01,,2
